+--------------------------+--------------------------+----------------------------------------------------------------------------------------------------------+
|       Launch Clock       |      Capture Clock       |                                                 Pin                                                      |
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[18].column_tree/genblk2[2].genblk1[20].tree_reg[20][15]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[19].column_tree/genblk2[2].genblk1[23].tree_reg[23][11]/D|
|                   ap_clk |                   ap_clk |                    denselayer3/sum_all/col_trees[8].column_tree/genblk2[2].genblk1[19].tree_reg[19][18]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[17].column_tree/genblk2[2].genblk1[22].tree_reg[22][21]/D|
|                   ap_clk |                   ap_clk |                      denselayer1/sum_all/col_trees[3].column_tree/genblk2[1].genblk1[5].tree_reg[5][11]/D|
|                   ap_clk |                   ap_clk |                    denselayer3/sum_all/col_trees[8].column_tree/genblk2[2].genblk1[19].tree_reg[19][19]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[16].column_tree/genblk2[2].genblk1[16].tree_reg[16][10]/D|
|                   ap_clk |                   ap_clk |                    denselayer2/sum_all/col_trees[9].column_tree/genblk2[2].genblk1[18].tree_reg[18][18]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[42].column_tree/genblk2[1].genblk1[7].tree_reg[7][18]/D|
|                   ap_clk |                   ap_clk |                      denselayer1/sum_all/col_trees[3].column_tree/genblk2[1].genblk1[5].tree_reg[5][12]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[28].column_tree/genblk2[2].genblk1[21].tree_reg[21][20]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[22].column_tree/genblk2[2].genblk1[16].tree_reg[16][13]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[12].column_tree/genblk2[1].genblk1[5].tree_reg[5][19]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[52].column_tree/genblk2[1].genblk1[5].tree_reg[5][16]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[19].column_tree/genblk2[2].genblk1[24].tree_reg[24][15]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[17].column_tree/genblk2[2].genblk1[30].tree_reg[30][11]/D|
|                   ap_clk |                   ap_clk |                     denselayer3/sum_all/col_trees[26].column_tree/genblk2[0].genblk1[1].tree_reg[1][17]/D|
|                   ap_clk |                   ap_clk |              denselayer1/INPUT_SIZE_rows[1].OUTPUT_SIZE_cols[63].sa/mow/internal_operation/buff0_reg[5]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[55].column_tree/genblk2[1].genblk1[7].tree_reg[7][10]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[25].column_tree/genblk2[2].genblk1[22].tree_reg[22][17]/D|
|                   ap_clk |                   ap_clk |                      denselayer1/sum_all/col_trees[0].column_tree/genblk2[1].genblk1[4].tree_reg[4][25]/D|
|                   ap_clk |                   ap_clk |                      denselayer1/sum_all/col_trees[29].column_tree/genblk2[1].genblk1[7].tree_reg[7][8]/D|
|                   ap_clk |                   ap_clk |                      denselayer1/sum_all/col_trees[0].column_tree/genblk2[1].genblk1[4].tree_reg[4][27]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[21].column_tree/genblk2[2].genblk1[21].tree_reg[21][26]/D|
|                   ap_clk |                   ap_clk |                    denselayer2/sum_all/col_trees[0].column_tree/genblk2[2].genblk1[19].tree_reg[19][16]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[30].column_tree/genblk2[2].genblk1[16].tree_reg[16][10]/D|
|                   ap_clk |                   ap_clk |                    denselayer2/sum_all/col_trees[4].column_tree/genblk2[2].genblk1[28].tree_reg[28][25]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[22].column_tree/genblk2[1].genblk1[7].tree_reg[7][19]/D|
|                   ap_clk |                   ap_clk |                    denselayer2/sum_all/col_trees[4].column_tree/genblk2[2].genblk1[25].tree_reg[25][26]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[21].column_tree/genblk2[2].genblk1[24].tree_reg[24][18]/D|
|                   ap_clk |                   ap_clk |                    denselayer2/sum_all/col_trees[0].column_tree/genblk2[2].genblk1[19].tree_reg[19][17]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[19].column_tree/genblk2[1].genblk1[6].tree_reg[6][11]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[19].column_tree/genblk2[2].genblk1[17].tree_reg[17][13]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[30].column_tree/genblk2[2].genblk1[26].tree_reg[26][14]/D|
|                   ap_clk |                   ap_clk |                     denselayer3/sum_all/col_trees[17].column_tree/genblk2[0].genblk1[1].tree_reg[1][21]/D|
|                   ap_clk |                   ap_clk |                    denselayer3/sum_all/col_trees[8].column_tree/genblk2[2].genblk1[19].tree_reg[19][13]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[16].column_tree/genblk2[2].genblk1[25].tree_reg[25][16]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[17].column_tree/genblk2[2].genblk1[24].tree_reg[24][22]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[17].column_tree/genblk2[2].genblk1[24].tree_reg[24][18]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[16].column_tree/genblk2[2].genblk1[16].tree_reg[16][12]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[28].column_tree/genblk2[2].genblk1[24].tree_reg[24][16]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[15].column_tree/genblk2[2].genblk1[16].tree_reg[16][21]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[16].column_tree/genblk2[2].genblk1[18].tree_reg[18][15]/D|
|                   ap_clk |                   ap_clk |                    denselayer2/sum_all/col_trees[7].column_tree/genblk2[2].genblk1[28].tree_reg[28][19]/D|
|                   ap_clk |                   ap_clk |                      denselayer1/sum_all/col_trees[3].column_tree/genblk2[1].genblk1[5].tree_reg[5][10]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[18].column_tree/genblk2[2].genblk1[16].tree_reg[16][18]/D|
|                   ap_clk |                   ap_clk |                       denselayer1/sum_all/col_trees[1].column_tree/genblk2[1].genblk1[6].tree_reg[6][6]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[13].column_tree/genblk2[2].genblk1[16].tree_reg[16][24]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[22].column_tree/genblk2[2].genblk1[23].tree_reg[23][11]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[17].column_tree/genblk2[2].genblk1[22].tree_reg[22][23]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[22].column_tree/genblk2[1].genblk1[7].tree_reg[7][27]/D|
|                   ap_clk |                   ap_clk |             denselayer1/INPUT_SIZE_rows[9].OUTPUT_SIZE_cols[62].sa/mow/internal_operation/buff0_reg[11]/D|
|                   ap_clk |                   ap_clk |                    denselayer2/sum_all/col_trees[4].column_tree/genblk2[2].genblk1[19].tree_reg[19][15]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[25].column_tree/genblk2[2].genblk1[22].tree_reg[22][19]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[13].column_tree/genblk2[2].genblk1[30].tree_reg[30][11]/D|
|                   ap_clk |                   ap_clk |                      denselayer1/sum_all/col_trees[9].column_tree/genblk2[1].genblk1[5].tree_reg[5][14]/D|
|                   ap_clk |                   ap_clk |                      denselayer1/sum_all/col_trees[0].column_tree/genblk2[1].genblk1[4].tree_reg[4][23]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[25].column_tree/genblk2[2].genblk1[22].tree_reg[22][18]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[19].column_tree/genblk2[2].genblk1[30].tree_reg[30][25]/D|
|                   ap_clk |                   ap_clk |                     denselayer3/sum_all/col_trees[26].column_tree/genblk2[0].genblk1[1].tree_reg[1][20]/D|
|                   ap_clk |                   ap_clk |                     denselayer3/sum_all/col_trees[26].column_tree/genblk2[0].genblk1[1].tree_reg[1][19]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[12].column_tree/genblk2[1].genblk1[4].tree_reg[4][21]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[19].column_tree/genblk2[2].genblk1[27].tree_reg[27][26]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[17].column_tree/genblk2[2].genblk1[24].tree_reg[24][20]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[19].column_tree/genblk2[2].genblk1[17].tree_reg[17][16]/D|
|                   ap_clk |                   ap_clk |                    denselayer3/sum_all/col_trees[2].column_tree/genblk2[2].genblk1[22].tree_reg[22][18]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[17].column_tree/genblk2[2].genblk1[22].tree_reg[22][18]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[22].column_tree/genblk2[1].genblk1[7].tree_reg[7][26]/D|
|                   ap_clk |                   ap_clk |                     denselayer3/sum_all/col_trees[17].column_tree/genblk2[0].genblk1[1].tree_reg[1][27]/D|
|                   ap_clk |                   ap_clk |                    denselayer4/sum_all/col_trees[0].column_tree/genblk2[2].genblk1[22].tree_reg[22][19]/D|
|                   ap_clk |                   ap_clk |                    denselayer3/sum_all/col_trees[2].column_tree/genblk2[2].genblk1[22].tree_reg[22][12]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[10].column_tree/genblk2[2].genblk1[29].tree_reg[29][27]/D|
|                   ap_clk |                   ap_clk |                       denselayer3/sum_all/col_trees[4].column_tree/genblk2[0].genblk1[1].tree_reg[1][3]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[22].column_tree/genblk2[2].genblk1[16].tree_reg[16][12]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[18].column_tree/genblk2[2].genblk1[19].tree_reg[19][25]/D|
|                   ap_clk |                   ap_clk |                    denselayer3/sum_all/col_trees[7].column_tree/genblk2[2].genblk1[23].tree_reg[23][17]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[19].column_tree/genblk2[2].genblk1[24].tree_reg[24][14]/D|
|                   ap_clk |                   ap_clk |                    denselayer3/sum_all/col_trees[2].column_tree/genblk2[2].genblk1[22].tree_reg[22][13]/D|
|                   ap_clk |                   ap_clk |                     denselayer3/sum_all/col_trees[13].column_tree/genblk2[0].genblk1[1].tree_reg[1][27]/D|
